TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_x,W_RANK_x,L_RANK_x,W_PCT_RANK_x,MIN_RANK_x,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,TeamID,ClinchedPlayoffBirth,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612745,Houston Rockets,72,44,28,0.611,3476.0,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,8,7,8,16,6,15,8,29,29,29,26,26,29,10,7,5,2,19,1610612745,1,Houston Rockets,72,44,28,0.611,3476.0,2936,6512,0.451,1126,3261,0.345,1484,1876,0.791,704,2484,3188,1557,1057.0,627,371,354,1566,1515,8482,213.0,11,8,7,8,16,16,7,22,2,1,24,2,2,8,16,18,16,24,19,3,10,18,25,11,4,8
1610612754,Indiana Pacers,73,45,28,0.616,3524.0,107.9,109.5,105.1,107.5,2.9,1.9,0.614,1.95,18.9,0.243,0.718,0.487,0.132,0.534,0.565,101.3,99.41,82.84,7299,0.52,3,7,7,7,5,19,6,13,10,2,3,27,24,24,5,12,18,22,9,1610612754,1,Indiana Pacers,73,45,28,0.616,3524.0,3075,6457,0.476,743,2046,0.363,1096,1393,0.787,636,2489,3125,1888,967.0,543,376,335,1445,1373,7989,143.0,3,7,7,7,5,5,11,2,27,27,14,26,28,12,28,17,19,7,7,16,9,14,11,24,19,12
1610612746,LA Clippers,72,49,23,0.681,3476.0,111.1,113.3,105.3,106.9,5.7,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,103.9,102.16,85.13,7396,0.532,11,4,4,4,16,2,5,2,24,19,20,10,10,3,12,9,6,8,3,1610612746,1,LA Clippers,72,49,23,0.681,3476.0,2992,6425,0.466,895,2410,0.371,1498,1894,0.791,767,2664,3431,1708,1051.0,511,338,338,1594,1647,8377,464.0,11,4,4,4,16,12,14,12,12,14,6,1,1,9,6,4,4,17,18,22,17,15,26,2,5,2
1610612747,Los Angeles Lakers,71,52,19,0.732,3418.0,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,3,2,3,22,11,3,5,15,14,10,6,11,6,23,5,9,11,2,1610612747,1,Los Angeles Lakers,71,52,19,0.732,3418.0,3006,6269,0.48,782,2242,0.349,1260,1728,0.729,757,2490,3247,1803,1077.0,612,468,263,1471,1544,8054,411.0,21,3,2,3,22,8,19,1,24,21,21,16,10,28,9,16,12,11,22,4,1,1,15,8,16,5
1610612763,Memphis Grizzlies,73,34,39,0.466,3514.0,106.9,108.7,107.5,109.7,-0.6,-1.0,0.633,1.77,18.7,0.271,0.733,0.506,0.147,0.528,0.561,105.3,103.31,86.1,7562,0.507,3,16,15,16,9,21,14,17,6,9,5,13,15,14,20,20,21,6,14,1610612763,0,Memphis Grizzlies,73,34,39,0.466,3514.0,3106,6634,0.468,798,2297,0.347,1212,1589,0.763,754,2643,3397,1965,1113.0,576,398,386,1546,1474,8222,-78.0,3,16,15,16,9,4,4,7,20,19,23,22,20,19,10,5,5,2,29,9,5,25,21,17,9,17
1610612748,Miami Heat,73,44,29,0.603,3549.0,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,8,11,11,3,7,12,7,3,10,4,23,3,5,22,3,1,27,6,1610612748,1,Miami Heat,73,44,29,0.603,3549.0,2880,6160,0.468,979,2584,0.379,1440,1840,0.783,620,2619,3239,1892,1088.0,547,332,302,1501,1584,8179,215.0,3,8,11,11,3,20,20,10,6,7,2,4,3,13,29,6,13,5,25,15,19,4,17,7,11,7
1610612749,Milwaukee Bucks,73,56,17,0.767,3519.0,110.5,111.9,100.6,102.5,9.9,9.4,0.598,1.71,18.0,0.241,0.775,0.524,0.142,0.552,0.583,107.2,105.51,87.93,7739,0.562,3,1,1,1,6,8,1,1,16,12,11,28,1,1,13,1,3,1,1,1610612749,1,Milwaukee Bucks,73,56,17,0.767,3519.0,3160,6638,0.476,1007,2840,0.355,1336,1800,0.742,691,3083,3774,1889,1102.0,526,429,326,1431,1586,8663,736.0,3,1,1,1,6,1,3,3,3,3,18,9,4,27,19,1,1,6,28,19,3,10,10,6,2,1
1610612750,Minnesota Timberwolves,64,19,45,0.297,3112.0,105.3,107.6,110.0,111.6,-4.7,-4.0,0.59,1.55,16.7,0.264,0.731,0.488,0.146,0.514,0.551,105.9,103.94,86.62,6736,0.472,30,28,24,28,30,24,20,24,18,24,26,18,17,23,18,26,25,3,24,1610612750,0,Minnesota Timberwolves,64,19,45,0.297,3112.0,2586,5865,0.441,853,2540,0.336,1223,1624,0.753,675,2193,2868,1525,981.0,555,362,355,1370,1383,7248,-275.0,30,28,24,28,30,27,25,28,14,8,28,20,19,23,22,25,26,26,9,13,12,19,6,23,24,24
1610612740,New Orleans Pelicans,72,30,42,0.417,3486.0,108.0,110.5,109.4,111.8,-1.4,-1.3,0.63,1.64,18.4,0.287,0.729,0.508,0.156,0.539,0.568,106.3,103.89,86.57,7548,0.495,11,21,21,21,13,15,21,20,7,17,7,4,18,13,29,6,14,4,18,1610612740,0,New Orleans Pelicans,72,30,42,0.417,3486.0,3065,6598,0.465,982,2656,0.37,1229,1687,0.729,797,2551,3348,1932,1181.0,539,358,348,1524,1519,8341,-93.0,11,21,21,21,13,7,5,13,5,6,7,19,11,29,1,11,7,4,30,17,13,17,19,10,6,20
1610612752,New York Knicks,66,21,45,0.318,3193.0,103.8,105.9,110.6,112.4,-6.8,-6.5,0.552,1.54,16.0,0.3,0.742,0.513,0.143,0.501,0.531,100.9,99.11,82.59,6594,0.461,24,25,24,25,24,27,23,26,27,25,28,1,7,4,14,29,30,25,27,1610612752,0,New York Knicks,66,21,45,0.318,3193.0,2638,5896,0.447,631,1872,0.337,1076,1550,0.694,795,2274,3069,1456,946.0,504,313,333,1464,1305,6983,-426.0,24,25,24,25,24,24,24,25,30,30,27,27,22,30,2,23,21,30,3,23,21,13,13,28,26,26
1610612760,Oklahoma City Thunder,72,44,28,0.611,3486.0,108.4,110.1,106.3,108.1,2.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,101.1,99.42,82.85,7218,0.519,11,8,7,8,13,17,7,12,28,22,27,29,19,22,7,18,10,21,10,1610612760,1,Oklahoma City Thunder,72,44,28,0.611,3486.0,2879,6156,0.468,770,2171,0.355,1422,1787,0.796,593,2495,3088,1562,986.0,550,353,290,1390,1641,7950,143.0,11,8,7,8,13,21,21,8,25,24,17,5,5,7,30,15,20,23,10,14,15,2,8,3,20,12
1610612753,Orlando Magic,73,33,40,0.452,3514.0,106.1,107.9,107.1,109.2,-1.0,-1.3,0.608,1.86,17.5,0.267,0.749,0.5,0.129,0.506,0.544,100.9,98.99,82.49,7255,0.496,3,18,19,18,9,23,11,19,12,5,17,16,5,15,4,27,27,26,17,1610612753,1,Orlando Magic,73,33,40,0.452,3514.0,2871,6468,0.444,807,2354,0.343,1282,1656,0.774,751,2498,3249,1747,937.0,599,396,338,1336,1420,7831,-74.0,3,18,19,18,9,22,10,27,17,15,25,14,15,17,12,14,11,15,2,5,6,15,5,20,22,16
1610612755,Philadelphia 76ers,73,43,30,0.589,3519.0,109.1,110.7,106.3,108.4,2.8,2.3,0.628,1.82,18.5,0.281,0.753,0.516,0.142,0.534,0.566,101.3,99.59,82.99,7304,0.523,3,12,12,12,6,14,8,10,8,7,6,7,2,2,11,13,16,20,7,1610612755,1,Philadelphia 76ers,73,43,30,0.589,3519.0,3000,6417,0.468,848,2307,0.368,1236,1638,0.755,764,2553,3317,1884,1037.0,586,389,294,1529,1493,8084,174.0,3,12,12,12,6,10,15,11,15,18,9,18,17,22,8,10,8,8,16,7,8,3,20,14,15,10
1610612756,Phoenix Suns,73,34,39,0.466,3519.0,109.7,111.3,108.4,110.8,1.4,0.5,0.661,1.84,19.2,0.261,0.734,0.498,0.145,0.532,0.576,103.7,101.74,84.79,7449,0.512,3,16,15,16,6,12,17,14,2,6,1,21,14,16,16,15,7,9,13,1610612756,0,Phoenix Suns,73,34,39,0.466,3519.0,3006,6429,0.468,831,2320,0.358,1451,1740,0.834,712,2465,3177,1987,1077.0,559,290,401,1609,1653,8294,16.0,3,16,15,16,6,8,13,9,16,17,16,3,8,1,15,19,17,1,22,11,27,28,29,1,7,14
1610612757,Portland Trail Blazers,74,35,39,0.473,3567.0,111.1,113.2,111.8,114.3,-0.7,-1.1,0.488,1.61,15.2,0.266,0.712,0.492,0.126,0.533,0.57,103.2,101.17,84.31,7519,0.486,2,14,15,15,2,3,27,18,30,20,30,17,28,20,2,14,12,13,20,1610612757,1,Portland Trail Blazers,74,35,39,0.473,3567.0,3122,6749,0.463,952,2525,0.377,1312,1632,0.804,754,2599,3353,1525,946.0,465,451,364,1606,1488,8508,-85.0,2,14,15,15,2,3,2,14,8,10,3,12,18,3,10,7,6,26,3,25,2,21,28,15,3,19
1610612758,Sacramento Kings,72,31,41,0.431,3491.0,107.8,109.5,109.6,111.4,-1.8,-1.9,0.582,1.64,17.4,0.258,0.736,0.492,0.144,0.534,0.566,101.2,99.6,83.0,7239,0.479,11,20,20,20,12,18,19,21,22,16,18,22,13,21,15,11,17,19,21,1610612758,0,Sacramento Kings,72,31,41,0.431,3491.0,2943,6364,0.462,914,2511,0.364,1127,1464,0.77,695,2372,3067,1713,1043.0,556,293,304,1595,1404,7927,-147.0,11,20,20,20,12,15,16,15,10,11,12,24,26,18,18,21,22,16,17,12,25,5,27,21,21,21
1610612759,San Antonio Spurs,71,32,39,0.451,3443.0,110.4,111.7,110.9,112.6,-0.5,-0.9,0.585,1.96,17.9,0.233,0.751,0.495,0.123,0.531,0.572,102.6,101.14,84.29,7249,0.502,21,19,15,19,21,10,24,16,21,1,12,30,4,18,1,16,11,14,15,1610612759,0,San Antonio Spurs,71,32,39,0.451,3443.0,2995,6350,0.472,760,2021,0.376,1348,1664,0.81,640,2530,3170,1751,895.0,518,390,308,1377,1424,8098,-79.0,21,19,15,19,21,11,17,5,26,29,4,8,14,2,27,13,18,14,1,21,7,6,7,19,14,18
1610612761,Toronto Raptors,72,53,19,0.736,3476.0,109.0,110.8,102.0,104.7,7.0,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,103.3,101.19,84.32,7328,0.53,11,2,2,2,16,13,2,4,9,13,9,24,22,17,17,8,8,12,5,1610612761,1,Toronto Raptors,72,53,19,0.736,3476.0,2897,6331,0.458,995,2663,0.374,1329,1670,0.796,685,2583,3268,1816,1067.0,636,358,395,1559,1466,8118,449.0,11,2,2,2,16,18,18,20,4,5,5,11,12,6,20,8,10,10,20,2,13,26,24,18,13,4
1610612762,Utah Jazz,72,44,28,0.611,3471.0,110.0,111.8,107.4,109.3,2.6,2.5,0.56,1.48,16.8,0.261,0.746,0.512,0.152,0.549,0.585,100.8,99.15,82.62,7169,0.513,11,8,7,8,19,9,13,9,25,27,24,20,6,8,25,2,2,24,12,1610612762,1,Utah Jazz,72,44,28,0.611,3471.0,2886,6130,0.471,963,2537,0.38,1278,1641,0.779,656,2577,3233,1615,1089.0,438,292,329,1468,1501,8013,178.0,11,8,7,8,19,19,22,6,7,9,1,15,16,15,24,9,14,20,26,29,26,12,14,12,18,9
1610612764,Washington Wizards,72,25,47,0.347,3471.0,108.2,110.2,112.7,114.7,-4.5,-4.5,0.602,1.77,17.6,0.262,0.712,0.478,0.136,0.523,0.562,105.2,103.38,86.15,7475,0.473,11,22,28,23,19,16,29,25,14,8,16,19,27,30,6,21,19,5,22,1610612764,0,Washington Wizards,72,25,47,0.347,3471.0,2990,6544,0.457,864,2345,0.368,1394,1770,0.788,732,2295,3027,1801,1020.0,574,309,363,1634,1601,8238,-336.0,11,22,28,23,19,13,6,21,13,16,8,6,7,11,13,22,23,12,15,10,22,20,30,4,8,25
