TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_x,W_RANK_x,L_RANK_x,W_PCT_RANK_x,MIN_RANK_x,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,TeamID,ClinchedPlayoffBirth,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612750,Minnesota Timberwolves,82,56,26,0.683,3961.0,113.1,114.6,106.2,108.4,6.9,6.3,0.646,1.88,19.3,0.275,0.725,0.508,0.144,0.559,0.594,99.5,97.79,81.49,8081,0.543,1,4,4,4,10,17,1,3,12,22,14,21,9,8,23,10,8,23,2,1610612750,1,Minnesota Timberwolves,82,56,26,0.683,3961.0,3383,6974,0.485,1037,2681,0.387,1461,1881,0.777,770,2807,3577,2184,1162.0,647,497,371,1544,1630,9264,529.0,1,4,4,4,10,23,29,10,15,23,3,11,8,18,25,5,15,15,22,6,5,5,18,3,18,3
1610612740,New Orleans Pelicans,82,49,33,0.598,3941.0,115.0,116.5,110.1,111.9,5.0,4.6,0.634,2.07,19.4,0.278,0.725,0.505,0.132,0.558,0.591,100.2,98.7,82.25,8101,0.524,1,8,8,8,26,11,6,6,15,7,10,19,8,10,12,11,10,16,6,1610612740,1,New Orleans Pelicans,82,49,33,0.598,3941.0,3484,7165,0.486,1023,2673,0.383,1445,1873,0.771,852,2753,3605,2210,1067.0,684,378,424,1508,1507,9436,362.0,1,8,8,8,26,12,23,9,18,24,4,13,9,21,17,10,13,13,11,3,22,19,11,18,13,6
1610612752,New York Knicks,82,50,32,0.61,3946.0,114.1,117.3,111.2,112.4,2.9,4.9,0.59,1.84,17.8,0.333,0.729,0.527,0.138,0.54,0.574,97.8,95.96,79.97,7883,0.515,1,6,6,6,23,7,9,5,29,23,28,1,6,1,18,16,20,30,11,1610612752,1,New York Knicks,82,50,32,0.61,3946.0,3385,7272,0.465,1083,2936,0.369,1396,1789,0.78,1039,2665,3704,1998,1085.0,612,336,431,1447,1565,9249,376.0,1,6,6,6,23,22,18,20,10,13,14,16,14,16,1,21,5,29,15,17,29,20,6,10,19,5
1610612760,Oklahoma City Thunder,82,57,25,0.695,3961.0,117.0,118.3,109.1,111.0,7.9,7.3,0.609,2.14,19.4,0.25,0.698,0.484,0.125,0.573,0.608,102.3,100.85,84.04,8324,0.538,1,2,2,2,10,3,4,2,23,5,12,28,27,28,5,3,2,5,3,1610612760,1,Oklahoma City Thunder,82,57,25,0.695,3961.0,3653,7324,0.499,1090,2805,0.389,1451,1759,0.825,722,2725,3447,2223,1039.0,694,538,419,1545,1548,9847,608.0,1,2,2,2,10,2,15,3,8,16,1,12,17,4,29,12,27,11,7,1,1,18,19,12,3,2
1610612753,Orlando Magic,82,47,35,0.573,3956.0,110.6,112.9,108.6,110.8,2.0,2.2,0.61,1.68,18.1,0.297,0.737,0.515,0.15,0.541,0.577,99.4,97.37,81.14,8022,0.513,1,12,12,12,17,22,3,14,22,27,25,7,2,4,26,15,17,27,12,1610612753,1,Orlando Magic,82,47,35,0.573,3956.0,3318,6964,0.476,903,2568,0.352,1519,2002,0.759,861,2608,3469,2023,1206.0,669,423,379,1618,1710,9058,166.0,1,12,12,12,17,26,30,15,30,29,24,6,1,26,15,25,25,28,24,5,13,7,23,1,24,15
1610612755,Philadelphia 76ers,82,47,35,0.573,3956.0,113.8,116.2,111.0,113.0,2.8,3.1,0.6,2.07,18.0,0.292,0.701,0.493,0.122,0.532,0.574,100.1,98.17,81.81,8090,0.506,1,12,12,12,17,14,11,9,25,6,26,10,25,22,2,24,19,18,17,1610612755,1,Philadelphia 76ers,82,47,35,0.573,3956.0,3404,7331,0.464,992,2733,0.363,1597,1934,0.826,906,2616,3522,2041,984.0,694,492,503,1668,1519,9397,250.0,1,12,12,12,17,21,14,23,22,19,18,1,4,2,9,23,20,24,2,1,6,27,27,17,15,9
1610612756,Phoenix Suns,82,49,33,0.598,3956.0,114.9,116.8,111.5,113.7,3.4,3.1,0.637,1.82,19.4,0.292,0.714,0.514,0.15,0.565,0.603,100.8,99.0,82.5,8158,0.527,1,8,8,8,17,10,13,8,14,24,11,9,20,7,25,6,4,15,5,1610612756,1,Phoenix Suns,82,49,33,0.598,3956.0,3482,7063,0.493,1020,2671,0.382,1548,1915,0.808,831,2783,3614,2218,1221.0,610,492,372,1475,1612,9532,251.0,1,8,8,8,17,13,27,5,20,25,5,3,6,6,19,7,10,12,25,18,6,6,8,5,10,8
1610612757,Portland Trail Blazers,82,21,61,0.256,3976.0,105.0,107.6,114.5,116.6,-9.5,-9.0,0.587,1.52,16.7,0.32,0.697,0.498,0.154,0.503,0.539,100.0,97.88,81.56,8103,0.434,1,27,27,27,2,29,23,28,30,30,30,3,28,19,29,30,30,21,30,1610612757,0,Portland Trail Blazers,82,21,61,0.256,3976.0,3227,7356,0.439,939,2723,0.345,1329,1680,0.791,1036,2469,3505,1894,1249.0,627,354,528,1654,1467,8722,-740.0,1,27,27,27,2,29,10,29,28,20,30,20,23,9,2,30,22,30,29,12,27,28,26,26,29,27
1610612758,Sacramento Kings,82,46,36,0.561,3971.0,113.8,116.2,112.9,114.4,0.9,1.8,0.654,2.16,19.9,0.285,0.744,0.507,0.131,0.556,0.582,101.1,99.46,82.88,8226,0.5,1,16,16,16,3,13,14,16,7,4,8,15,1,9,11,14,14,14,19,1610612758,0,Sacramento Kings,82,46,36,0.561,3971.0,3553,7455,0.477,1178,3219,0.366,1274,1710,0.745,888,2719,3607,2324,1078.0,625,342,370,1632,1504,9558,143.0,1,16,16,16,3,7,6,14,4,3,16,27,21,30,12,15,12,7,13,13,28,4,24,19,9,17
1610612759,San Antonio Spurs,82,22,60,0.268,3966.0,107.5,109.3,113.8,115.6,-6.3,-6.4,0.712,1.97,20.5,0.269,0.721,0.492,0.148,0.532,0.563,103.5,101.8,84.84,8413,0.48,1,26,26,26,7,26,21,25,1,17,3,23,13,23,24,23,25,3,23,1610612759,0,San Antonio Spurs,82,22,60,0.268,3966.0,3438,7436,0.462,1036,2983,0.347,1280,1637,0.782,849,2778,3627,2449,1242.0,584,520,380,1414,1470,9192,-532.0,1,26,26,26,7,18,7,25,16,11,28,25,28,14,18,8,8,2,27,22,3,8,3,25,23,25
1610612761,Toronto Raptors,82,25,57,0.305,3961.0,109.8,111.8,115.8,118.1,-6.0,-6.3,0.674,2.04,19.9,0.281,0.694,0.484,0.139,0.535,0.566,101.8,99.91,83.26,8241,0.474,1,25,25,25,10,24,26,24,2,15,7,18,29,27,20,21,23,12,25,1610612761,0,Toronto Raptors,82,25,57,0.305,3961.0,3466,7356,0.471,942,2712,0.347,1339,1772,0.756,891,2607,3498,2335,1147.0,634,388,474,1509,1487,9213,-528.0,1,25,25,25,10,15,10,16,26,22,27,18,16,29,11,26,23,6,20,10,19,23,12,22,21,24
1610612762,Utah Jazz,82,31,51,0.378,3961.0,112.0,114.5,117.7,119.6,-5.8,-5.1,0.648,1.74,18.9,0.325,0.717,0.521,0.155,0.539,0.579,102.2,100.26,83.55,8281,0.478,1,23,23,23,10,18,30,23,10,26,17,2,18,3,30,18,15,10,24,1610612762,0,Utah Jazz,82,31,51,0.378,3961.0,3443,7371,0.467,1060,2993,0.354,1538,1853,0.83,1002,2725,3727,2232,1285.0,537,458,528,1523,1577,9484,-401.0,1,23,23,23,10,17,9,19,13,10,22,4,10,1,4,12,3,10,30,29,9,28,16,8,11,23
1610612764,Washington Wizards,82,15,67,0.183,3946.0,108.3,110.2,116.8,118.9,-8.5,-8.7,0.65,2.0,19.5,0.24,0.683,0.459,0.136,0.538,0.567,104.9,103.07,85.89,8461,0.454,1,29,29,29,23,25,28,27,9,16,9,30,30,30,16,19,22,1,27,1610612764,0,Washington Wizards,82,15,67,0.183,3946.0,3523,7493,0.47,1015,2915,0.348,1266,1657,0.764,755,2613,3368,2290,1147.0,623,415,496,1637,1473,9327,-762.0,1,29,29,29,23,11,4,17,21,14,25,28,25,24,28,24,29,9,20,14,14,26,25,23,17,29
